Date,BZ=F,EURUSD=X,GBPUSD=X,GC=F,HG=F,NG=F,SI=F,USDIDR=X,^GDAXI,^GSPC,^IXIC,^JKSE
2021-01-08,55.9900016784668,1.227144479751587,1.3569625616073608,1834.0999755859375,3.6735000610351562,2.700000047683716,24.582000732421875,13892.9775390625,14049.5302734375,3824.679931640625,13201.98046875,6257.8349609375
2021-01-11,55.65999984741211,1.2186205387115479,1.3516253232955933,1849.5999755859375,3.563999891281128,2.746999979019165,25.23900032043457,13861.392578125,13936.66015625,3799.610107421875,13036.4296875,6382.93701171875
2021-01-12,56.58000183105469,1.2160701751708984,1.3524113893508911,1842.9000244140625,3.6050000190734863,2.753000020980835,25.384000778198242,14088.7353515625,13925.0595703125,3801.18994140625,13072.4296875,6395.6689453125
2021-01-13,56.060001373291016,1.2208894491195679,1.3670539855957031,1853.5999755859375,3.617000102996826,2.7269999980926514,25.520000457763672,14031.078125,13939.7099609375,3809.840087890625,13128.9501953125,6435.205078125
2021-01-14,56.41999816894531,1.2162491083145142,1.364926815032959,1850.300048828125,3.6679999828338623,2.6659998893737793,25.746000289916992,14166.0,13988.7001953125,3795.5400390625,13112.6396484375,6428.31494140625
2021-01-15,55.099998474121094,1.2151259183883667,1.3683634996414185,1829.300048828125,3.6029999256134033,2.736999988555908,24.825000762939453,14063.1474609375,13787.73046875,3768.25,12998.5,6373.412109375
2021-01-18,,1.2068113088607788,1.357533574104309,,,,,13880.779296875,13848.349609375,,,6389.833984375
2021-01-19,55.900001525878906,1.207729458808899,1.3581236600875854,1839.5,3.635999917984009,2.5460000038146973,25.27899932861328,14100.7998046875,13815.0595703125,3798.909912109375,13197.1796875,6321.85595703125
2021-01-20,56.08000183105469,1.2138868570327759,1.3644241094589233,1865.9000244140625,3.6475000381469727,2.5390000343322754,25.733999252319336,14122.0,13921.3701171875,3851.85009765625,13457.25,6429.7578125
2021-01-21,56.099998474121094,1.2115631103515625,1.3668484687805176,1865.300048828125,3.6554999351501465,2.490999937057495,25.82200050354004,14037.2001953125,13906.669921875,3853.070068359375,13530.91015625,6413.89208984375
2021-01-22,55.40999984741211,1.2166293859481812,1.3729474544525146,1855.699951171875,3.635499954223633,2.446000099182129,25.52400016784668,13960.76171875,13873.9697265625,3841.469970703125,13543.0595703125,6307.126953125
2021-01-25,55.880001068115234,1.216944694519043,1.3688204288482666,1854.9000244140625,3.640500068664551,2.6019999980926514,25.454999923706055,14012.8955078125,13643.9501953125,3855.360107421875,13635.990234375,6258.57177734375
